,id,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,score,direction
2303,8226,work,alone,sunny,morning,1,0,0,47,1
2304,12253,work,alone,sunny,morning,1,1,0,41,1
2305,4364,work,alone,sunny,morning,1,1,1,0,0
2306,4341,work,alone,sunny,morning,1,1,1,0,0
2307,8965,work,alone,sunny,morning,1,0,0,0,1
2308,15544,work,alone,sunny,morning,1,1,0,0,0
2309,1122,travel,alone,sunny,morning,1,0,0,0,0
2310,7315,travel,friends,sunny,morning,1,1,0,0,0
2311,6964,travel,friends,sunny,afternoon,1,1,0,20,0
2312,16625,travel,friends,sunny,morning,1,0,0,0,0
2313,2883,travel,alone,sunny,afternoon,1,1,0,0,0
2314,6049,travel,alone,sunny,evening,1,0,0,0,1
2315,7165,travel,alone,sunny,evening,1,1,1,0,0
2316,11368,travel,alone,sunny,night,1,0,0,0,1
2317,1921,work,alone,sunny,morning,1,1,0,19,0
2318,16760,work,alone,sunny,morning,1,1,1,0,0
2319,2895,travel,alone,sunny,morning,1,0,0,0,0
2320,6647,travel,friends,sunny,evening,1,1,0,10,0
2321,12238,travel,alone,sunny,evening,1,0,0,0,1
2322,2148,work,alone,sunny,morning,1,1,1,9,0
2323,7503,work,alone,sunny,morning,1,1,1,9,0
2324,17361,work,alone,sunny,morning,1,0,0,0,1
2325,16726,travel,alone,sunny,morning,1,0,0,19,0
2326,7991,travel,friends,sunny,morning,1,1,0,19,0
2327,9980,travel,friends,sunny,morning,1,1,0,0,0
2328,10083,travel,friends,sunny,evening,1,1,0,21,0
2329,5391,travel,friends,sunny,afternoon,1,0,0,0,0
2330,13905,travel,family,sunny,morning,1,0,0,0,0
2331,6586,travel,family,sunny,morning,1,1,0,27,0
2332,13027,travel,family,sunny,afternoon,1,0,0,0,0
2333,11388,travel,family,sunny,afternoon,1,0,0,21,0
2334,6470,travel,alone,sunny,evening,1,0,0,0,1
2335,6492,travel,alone,sunny,afternoon,1,0,0,0,0
2336,15713,travel,alone,sunny,evening,1,0,0,23,1
2337,5725,travel,alone,sunny,night,1,0,0,0,1
2338,15889,work,alone,sunny,morning,1,0,0,0,1
2339,12909,work,alone,sunny,morning,1,1,0,0,1
2340,15766,work,alone,sunny,morning,1,1,1,0,0
2341,13813,work,alone,sunny,morning,1,0,0,0,1
2342,9712,work,alone,sunny,morning,1,1,0,0,0
2343,10476,travel,alone,sunny,morning,1,0,0,0,0
2344,7072,travel,friends,sunny,morning,1,1,0,0,0
2345,4802,travel,friends,sunny,evening,1,1,0,0,0
2346,19117,travel,friends,sunny,morning,1,0,0,13,0
2347,4171,travel,alone,sunny,morning,1,1,0,14,0
2348,4073,travel,alone,sunny,evening,1,0,0,0,1
2349,10422,travel,alone,sunny,evening,1,0,0,0,1
2350,18494,travel,alone,sunny,evening,1,0,0,0,1
2351,19062,travel,alone,sunny,night,1,1,0,0,1
2352,14042,work,alone,sunny,morning,1,1,1,0,0
2353,1983,work,alone,sunny,morning,1,1,1,0,0
2354,13154,work,alone,sunny,morning,1,0,0,9,1
2355,3958,travel,alone,sunny,morning,1,0,0,0,0
2356,7144,travel,friends,sunny,morning,1,1,0,0,0
2357,17441,travel,friends,sunny,evening,1,1,0,13,0
2358,14260,travel,family,sunny,morning,1,0,0,13,0
2359,3093,travel,family,sunny,afternoon,1,1,0,16,0
2360,12101,travel,alone,sunny,evening,1,0,0,0,1
2361,7113,travel,alone,sunny,night,1,0,0,14,1
2362,1346,work,alone,sunny,morning,1,1,1,0,0
2363,14035,work,alone,sunny,morning,1,0,0,13,1
2364,14831,travel,friends,sunny,morning,1,1,0,0,0
2365,12256,travel,friends,sunny,evening,1,1,0,0,0
2366,1512,travel,family,sunny,morning,1,0,0,0,0
2367,9558,travel,family,sunny,evening,1,0,0,0,0
2368,9985,travel,alone,sunny,afternoon,1,0,0,0,1
2369,8259,travel,alone,sunny,evening,1,0,0,0,1
2370,17551,travel,alone,sunny,evening,1,0,0,0,1
2371,8659,work,alone,sunny,morning,1,1,1,11,0
2372,18720,work,alone,sunny,morning,1,0,0,0,1
2373,2914,travel,friends,sunny,morning,1,1,0,17,0
2374,19070,travel,friends,sunny,afternoon,1,1,0,0,0
2375,10775,travel,friends,sunny,afternoon,1,1,0,0,0
2376,12365,travel,friends,sunny,afternoon,1,0,0,17,0
2377,14397,travel,family,sunny,afternoon,1,0,0,13,0
2378,11122,travel,family,sunny,afternoon,1,0,0,15,0
2379,9945,travel,alone,sunny,evening,1,0,0,15,1
2380,10099,travel,alone,sunny,night,1,0,0,0,1
2381,8562,work,alone,sunny,morning,1,0,0,13,1
2382,16811,work,alone,sunny,morning,1,1,0,12,1
2383,15648,work,alone,sunny,morning,1,1,1,0,0
2384,3432,work,alone,sunny,morning,1,0,0,0,1
2385,6196,work,alone,sunny,morning,1,1,0,0,0
2386,8517,travel,alone,sunny,morning,1,0,0,0,0
2387,3691,travel,friends,sunny,evening,1,1,0,3,0
2388,17456,travel,alone,sunny,afternoon,1,1,0,0,0
2389,6238,travel,alone,sunny,afternoon,1,0,0,3,1
2390,8082,travel,alone,sunny,night,1,1,0,1,1
2391,10789,work,alone,sunny,morning,1,0,0,0,1
2392,8518,work,alone,sunny,morning,1,1,0,5,1
2393,3370,travel,friends,sunny,afternoon,1,1,0,10,0
2394,18579,travel,friends,sunny,evening,1,1,0,0,0
2395,8169,travel,family,sunny,evening,1,1,0,0,0
2396,13048,travel,alone,sunny,evening,1,0,0,0,1
2397,18554,work,alone,sunny,morning,1,0,0,13,1
2398,2412,travel,friends,sunny,morning,1,1,0,29,0
2399,11222,travel,friends,sunny,afternoon,1,1,0,23,0
2400,17165,travel,friends,sunny,evening,1,1,0,19,0
2401,16762,travel,friends,sunny,morning,1,0,0,0,0
2402,9781,travel,family,sunny,morning,1,0,0,16,0
2403,9927,travel,family,sunny,morning,1,1,0,0,0
2404,1492,travel,family,sunny,morning,1,0,0,0,0
2405,6963,travel,family,sunny,afternoon,1,0,0,21,0
2406,19861,travel,alone,sunny,afternoon,1,0,0,0,1
2407,17286,travel,alone,sunny,evening,1,0,0,0,0
2408,18033,travel,alone,sunny,evening,1,0,0,29,1
2409,5687,travel,alone,sunny,night,1,0,0,0,1
2410,7313,work,alone,sunny,morning,1,0,0,0,1
2411,8131,work,alone,sunny,morning,1,1,0,21,1
2412,10944,work,alone,sunny,morning,1,0,0,0,1
2413,17757,work,alone,sunny,morning,1,1,0,0,0
2414,11597,travel,friends,sunny,afternoon,1,1,0,0,0
2415,2818,travel,alone,sunny,night,1,1,1,0,0
2416,19889,travel,alone,sunny,evening,1,0,0,9,1
2417,12123,travel,alone,sunny,night,1,0,0,0,1
2418,15215,work,alone,sunny,morning,1,1,1,11,0
2419,4135,work,alone,sunny,morning,1,1,1,12,0
2420,18831,travel,friends,sunny,morning,1,1,0,0,0
2421,7509,travel,friends,sunny,afternoon,1,1,0,0,0
2422,6281,travel,friends,sunny,evening,1,1,0,0,0
2423,19441,travel,friends,sunny,afternoon,1,0,0,7,0
2424,11755,travel,alone,sunny,morning,1,1,0,0,0
2425,16327,travel,family,sunny,morning,1,1,0,0,0
2426,16292,travel,alone,sunny,evening,1,0,0,0,1
2427,5164,travel,alone,sunny,night,1,1,1,8,0
2428,7662,travel,alone,sunny,evening,1,0,0,0,1
2429,17350,travel,alone,sunny,evening,1,1,1,0,0
2430,2023,travel,alone,sunny,night,1,0,0,0,1
2431,6685,travel,alone,sunny,night,1,0,0,0,1
2432,6221,work,alone,sunny,morning,1,0,0,11,1
2433,8423,work,alone,sunny,morning,1,1,0,9,1
2434,5309,travel,friends,sunny,morning,1,1,0,32,0
2435,7743,travel,friends,sunny,afternoon,1,1,0,0,0
2436,16767,travel,friends,sunny,afternoon,1,0,0,0,0
2437,6748,travel,family,sunny,morning,1,0,0,0,0
2438,4175,travel,family,sunny,morning,1,0,0,44,0
2439,9535,travel,family,sunny,morning,1,1,0,0,0
2440,18438,travel,family,sunny,morning,1,0,0,48,0
2441,2229,travel,family,sunny,evening,1,0,0,0,0
2442,14868,travel,alone,sunny,evening,1,0,0,0,1
2443,5104,travel,alone,sunny,evening,1,0,0,0,1
2444,6194,work,alone,sunny,morning,1,1,0,0,1
2445,5730,travel,friends,sunny,morning,1,1,0,4,0
2446,4597,travel,friends,sunny,evening,1,1,0,2,0
2447,14607,travel,family,sunny,morning,1,1,0,0,0
2448,5457,travel,family,sunny,morning,1,1,0,0,0
2449,9691,travel,family,sunny,evening,1,1,0,0,0
2450,12376,travel,alone,sunny,night,1,0,0,0,1
2451,1245,work,alone,sunny,morning,1,1,1,0,0
2452,11785,work,alone,sunny,morning,1,0,0,5,1
2453,6344,travel,alone,sunny,morning,1,0,0,13,0
2454,3722,travel,friends,sunny,afternoon,1,1,0,0,0
2455,16066,travel,friends,sunny,afternoon,1,0,0,0,0
2456,13908,travel,family,sunny,morning,1,1,0,12,0
2457,6367,travel,family,sunny,evening,1,1,0,12,0
2458,9266,travel,alone,sunny,night,1,0,0,0,1
2459,8857,work,alone,sunny,morning,1,0,0,0,1
2460,8190,work,alone,sunny,morning,1,1,0,0,1
2461,13533,work,alone,sunny,morning,1,0,0,14,1
2462,17111,work,alone,sunny,morning,1,1,0,0,0
2463,14082,travel,friends,sunny,morning,1,1,0,0,0
2464,2752,travel,friends,sunny,afternoon,1,1,0,0,0
2465,2920,travel,friends,sunny,evening,1,1,0,0,0
2466,14983,travel,friends,sunny,afternoon,1,0,0,0,0
2467,9239,travel,family,sunny,morning,1,0,0,0,0
2468,13415,travel,family,sunny,morning,1,1,0,4,0
2469,17552,travel,family,sunny,afternoon,1,0,0,0,0
2470,11676,travel,alone,sunny,afternoon,1,0,0,0,0
2471,19211,travel,alone,sunny,evening,1,0,0,0,1
2472,6877,work,alone,sunny,morning,1,0,0,4,1
2473,16612,work,alone,sunny,morning,1,1,0,0,1
2474,3004,work,alone,sunny,morning,1,1,1,0,0
2475,17094,work,alone,sunny,morning,1,1,1,0,0
2476,8530,work,alone,sunny,morning,1,0,0,0,1
2477,9104,work,alone,sunny,morning,1,1,0,6,0
2478,6245,travel,friends,sunny,afternoon,1,1,0,0,0
2479,7251,travel,friends,sunny,afternoon,1,1,0,0,0
2480,6053,travel,family,sunny,morning,1,0,0,0,0
2481,12850,travel,family,sunny,afternoon,1,0,0,4,0
2482,1488,travel,alone,sunny,evening,1,0,0,0,1
2483,14288,travel,alone,sunny,night,1,0,0,0,1
2484,15354,travel,alone,sunny,night,1,0,0,0,1
2485,13580,work,alone,sunny,morning,1,1,1,2,0
2486,19672,work,alone,sunny,morning,1,0,0,0,1
2487,9879,travel,friends,sunny,morning,1,1,0,0,0
2488,19197,travel,friends,sunny,morning,1,1,0,21,0
2489,6667,travel,friends,sunny,afternoon,1,1,0,0,0
2490,13472,travel,friends,sunny,afternoon,1,0,0,0,0
2491,9106,travel,alone,sunny,afternoon,1,1,0,0,0
2492,5605,travel,alone,sunny,afternoon,1,1,0,0,0
2493,4220,travel,alone,sunny,afternoon,1,0,0,0,1
2494,3541,travel,alone,sunny,evening,1,0,0,0,0
2495,14465,travel,alone,sunny,evening,1,1,1,19,0
2496,12870,travel,alone,sunny,evening,1,0,0,0,1
2497,12215,travel,alone,sunny,evening,1,0,0,0,1
2498,13204,travel,alone,sunny,night,1,0,0,0,1
2499,17775,travel,alone,sunny,night,1,1,0,0,1
2500,12433,work,alone,sunny,morning,1,0,0,0,1
2501,14519,work,alone,sunny,morning,1,1,1,20,0
2502,10397,work,alone,sunny,morning,1,0,0,0,1
2503,1232,work,alone,sunny,morning,1,1,0,21,0
2504,3045,travel,friends,sunny,afternoon,1,0,0,12,0
2505,11491,travel,alone,sunny,evening,1,0,0,9,1
2506,6690,work,alone,sunny,morning,1,1,0,13,0
2507,14825,work,alone,sunny,morning,1,1,1,0,0
2508,3355,work,alone,sunny,morning,1,1,0,0,0
2509,18880,travel,alone,sunny,morning,1,0,0,0,0
2510,10523,travel,friends,sunny,afternoon,1,1,0,0,0
2511,13577,travel,friends,sunny,afternoon,1,1,0,0,0
2512,17311,travel,friends,sunny,morning,1,0,0,0,0
2513,4132,travel,family,sunny,morning,1,0,0,0,0
2514,1516,travel,family,sunny,morning,1,0,0,10,0
2515,7983,travel,family,sunny,morning,1,1,0,0,0
2516,19571,travel,family,sunny,evening,1,0,0,0,0
2517,8513,travel,alone,sunny,afternoon,1,0,0,0,1
2518,18050,travel,alone,sunny,evening,1,0,0,0,0
2519,11564,travel,alone,sunny,afternoon,1,0,0,0,1
2520,3480,travel,alone,sunny,evening,1,0,0,11,1
2521,14009,work,alone,sunny,morning,1,0,0,0,1
2522,7664,work,alone,sunny,morning,1,1,0,11,1
2523,5607,work,alone,sunny,morning,1,1,1,10,0
2524,13170,work,alone,sunny,morning,1,0,0,0,1
2525,19870,travel,friends,sunny,morning,1,1,0,0,0
2526,10844,travel,friends,sunny,afternoon,1,1,0,0,0
2527,15038,travel,friends,sunny,afternoon,1,1,0,0,0
2528,6476,travel,family,sunny,morning,1,1,0,1,0
2529,15387,travel,family,sunny,morning,1,1,0,0,0
2530,3649,travel,alone,sunny,afternoon,1,0,0,2,1
2531,12070,travel,alone,sunny,night,1,0,0,0,1
2532,15369,work,alone,sunny,morning,1,1,1,2,0
2533,11567,work,alone,sunny,morning,1,0,0,0,1
2534,5351,travel,friends,sunny,morning,1,1,0,0,0
2535,9338,travel,friends,sunny,evening,1,1,0,0,0
2536,15703,travel,friends,sunny,afternoon,1,0,0,0,0
2537,8870,travel,family,sunny,morning,1,0,0,11,0
2538,18849,travel,family,sunny,morning,1,0,0,0,0
2539,7337,travel,family,sunny,morning,1,0,0,10,0
2540,8645,travel,family,sunny,afternoon,1,0,0,9,0
2541,12362,travel,family,sunny,afternoon,1,1,0,8,0
2542,19857,travel,alone,sunny,afternoon,1,0,0,0,1
2543,19600,travel,alone,sunny,night,1,0,0,0,1
2544,14760,travel,alone,sunny,night,1,0,0,0,1
2545,6136,work,alone,sunny,morning,1,0,0,10,1
2546,7744,work,alone,sunny,morning,1,1,0,0,1
2547,12902,work,alone,sunny,morning,1,1,1,0,0
2548,3405,work,alone,sunny,morning,1,0,0,0,1
2549,18593,travel,alone,sunny,morning,1,0,0,0,0
2550,15784,travel,friends,sunny,morning,1,1,0,0,0
2551,9184,travel,friends,sunny,afternoon,1,1,0,28,0
2552,10289,travel,friends,sunny,afternoon,1,1,0,23,0
2553,7684,travel,friends,sunny,afternoon,1,0,0,0,0
2554,12855,travel,alone,sunny,afternoon,1,1,0,0,0
2555,17452,travel,alone,sunny,afternoon,1,0,0,0,1
2556,14925,travel,alone,sunny,evening,1,0,0,23,0
2557,3098,travel,alone,sunny,evening,1,1,1,0,0
2558,2497,travel,alone,sunny,evening,1,0,0,24,1
2559,19871,travel,alone,sunny,evening,1,1,1,0,0
2560,10981,travel,alone,sunny,evening,1,0,0,28,1
2561,5476,travel,alone,sunny,night,1,1,0,30,1
2562,9165,work,alone,sunny,morning,1,0,0,31,1
2563,13526,work,alone,sunny,morning,1,1,0,34,1
2564,16547,work,alone,sunny,morning,1,1,1,33,0
2565,4748,work,alone,sunny,morning,1,1,1,0,0
2566,2533,work,alone,sunny,morning,1,0,0,27,1
2567,19636,work,alone,sunny,morning,1,1,0,0,0
2568,19223,travel,friends,sunny,afternoon,1,1,0,0,0
2569,8133,travel,friends,sunny,evening,1,1,0,0,0
2570,4111,travel,alone,sunny,afternoon,1,1,0,0,0
2571,4376,travel,alone,sunny,afternoon,1,0,0,0,1
2572,9809,work,alone,sunny,morning,1,1,1,0,0
2573,19645,work,alone,sunny,morning,1,0,0,0,1
2574,1576,travel,alone,sunny,morning,1,0,0,0,0
2575,19363,travel,friends,sunny,morning,1,1,0,1,0
2576,18938,travel,friends,sunny,afternoon,1,1,0,0,0
2577,19067,travel,friends,sunny,evening,1,1,0,0,0
2578,15801,travel,friends,sunny,afternoon,1,0,0,0,0
2579,17278,travel,family,sunny,morning,1,0,0,0,0
2580,18919,travel,family,sunny,afternoon,1,0,0,0,0
2581,10796,travel,family,sunny,afternoon,1,0,0,9,0
2582,15794,travel,alone,sunny,evening,1,0,0,0,1
2583,15943,travel,alone,sunny,evening,1,0,0,0,1
2584,5190,work,alone,sunny,morning,1,1,1,0,0
2585,15644,work,alone,sunny,morning,1,0,0,9,1
2586,13231,travel,alone,sunny,morning,1,0,0,1,0
2587,14178,travel,friends,sunny,evening,1,1,0,2,0
2588,15492,travel,friends,sunny,afternoon,1,0,0,1,0
2589,15842,travel,alone,sunny,afternoon,1,1,0,0,0
2590,5951,travel,alone,sunny,afternoon,1,1,0,0,0
2591,4757,travel,alone,sunny,evening,1,0,0,0,1
2592,3240,travel,alone,sunny,evening,1,0,0,0,0
2593,13386,travel,alone,sunny,night,1,1,1,2,0
2594,1570,travel,alone,sunny,evening,1,0,0,0,1
2595,7631,travel,alone,sunny,night,1,1,0,1,1
2596,10727,work,alone,sunny,morning,1,1,0,3,0
2597,14637,work,alone,sunny,morning,1,1,1,0,0
2598,12634,work,alone,sunny,morning,1,1,1,2,0
2599,9866,work,alone,sunny,morning,1,0,0,1,1
2600,3869,work,alone,sunny,morning,1,1,0,0,0
2601,13618,travel,friends,sunny,evening,1,1,0,0,0
2602,8910,travel,alone,sunny,evening,1,0,0,0,1
2603,13867,travel,alone,sunny,afternoon,1,0,0,0,0
2604,9392,travel,alone,sunny,night,1,1,1,0,0
2605,14294,travel,alone,sunny,evening,1,0,0,1,1
2606,16678,travel,alone,sunny,night,1,0,0,0,1
2607,6704,travel,alone,sunny,evening,1,1,0,0,1
2608,14734,work,alone,sunny,morning,1,0,0,14,1
2609,5604,work,alone,sunny,morning,1,1,0,0,1
2610,2166,work,alone,sunny,morning,1,1,1,0,0
2611,4668,work,alone,sunny,morning,1,1,1,14,0
2612,3768,work,alone,sunny,morning,1,1,0,15,0
2613,10616,travel,alone,sunny,morning,1,0,0,11,0
2614,2296,travel,friends,sunny,evening,1,1,0,0,0
2615,5443,travel,friends,sunny,morning,1,0,0,10,0
2616,11223,travel,alone,sunny,evening,1,0,0,0,1
2617,7677,travel,alone,sunny,evening,1,0,0,10,0
2618,1951,travel,alone,sunny,evening,1,1,1,0,0
2619,6447,travel,alone,sunny,night,1,0,0,8,1
2620,10118,travel,alone,sunny,evening,1,1,0,0,1
2621,5403,work,alone,sunny,morning,1,1,1,0,0
2622,9177,work,alone,sunny,morning,1,1,1,0,0
2623,12543,work,alone,sunny,morning,1,0,0,12,1
2624,6519,work,alone,sunny,morning,1,1,0,0,0
2625,19823,travel,alone,sunny,morning,1,0,0,14,0
2626,18410,travel,friends,sunny,morning,1,1,0,15,0
2627,7366,travel,friends,sunny,afternoon,1,1,0,0,0
2628,13097,travel,friends,sunny,morning,1,0,0,0,0
2629,17902,travel,alone,sunny,afternoon,1,1,0,0,0
2630,9430,travel,alone,sunny,afternoon,1,0,0,0,1
2631,16881,travel,alone,sunny,evening,1,0,0,0,0
2632,8737,travel,alone,sunny,night,1,1,1,0,0
2633,11290,travel,alone,sunny,evening,1,1,1,0,0
2634,17870,travel,alone,sunny,night,1,0,0,0,1
2635,12777,travel,alone,sunny,night,1,1,0,10,1
2636,13080,work,alone,sunny,morning,1,0,0,0,1
2637,9393,work,alone,sunny,morning,1,1,0,0,1
2638,18148,work,alone,sunny,morning,1,1,1,12,0
2639,17687,work,alone,sunny,morning,1,1,1,9,0
2640,13026,work,alone,sunny,morning,1,0,0,0,1
2641,6523,work,alone,sunny,morning,1,1,0,0,0
2642,11370,travel,friends,sunny,morning,1,1,0,23,0
2643,12109,travel,friends,sunny,afternoon,1,1,0,0,0
2644,9737,travel,friends,sunny,afternoon,1,1,0,0,0
2645,3892,travel,family,sunny,morning,1,1,0,0,0
2646,4885,travel,alone,sunny,afternoon,1,0,0,0,1
2647,3549,travel,alone,sunny,evening,1,0,0,19,1
2648,16796,travel,alone,sunny,night,1,0,0,19,1
2649,16305,travel,alone,sunny,night,1,0,0,23,1
2650,15682,work,alone,sunny,morning,1,1,0,0,1
2651,10144,work,alone,sunny,morning,1,1,0,0,0
2652,16363,travel,friends,sunny,afternoon,1,1,0,0,0
2653,1639,travel,friends,sunny,evening,1,1,0,0,0
2654,6806,travel,friends,sunny,afternoon,1,0,0,0,0
2655,14355,travel,family,sunny,morning,1,1,0,0,0
2656,7693,travel,family,sunny,morning,1,1,0,0,0
2657,17232,travel,alone,sunny,evening,1,0,0,0,1
2658,8535,travel,alone,sunny,afternoon,1,0,0,0,0
2659,5969,travel,alone,sunny,afternoon,1,1,1,0,0
2660,19609,travel,alone,sunny,evening,1,0,0,0,1
2661,19973,work,alone,sunny,morning,1,0,0,17,1
2662,3659,work,alone,sunny,morning,1,1,0,12,1
2663,17302,work,alone,sunny,morning,1,1,1,0,0
2664,19458,work,alone,sunny,morning,1,0,0,0,1
2665,2429,work,alone,sunny,morning,1,1,0,0,0
2666,12427,travel,friends,sunny,afternoon,1,1,0,0,0
2667,16505,travel,friends,sunny,evening,1,1,0,3,0
2668,18473,travel,family,sunny,morning,1,1,0,2,0
2669,17016,travel,family,sunny,morning,1,1,0,0,0
2670,5762,travel,family,sunny,afternoon,1,0,0,0,0
2671,6537,travel,alone,sunny,evening,1,0,0,2,1
2672,1329,travel,alone,sunny,night,1,0,0,0,1
2673,6687,travel,alone,sunny,night,1,0,0,0,1
2674,10266,work,alone,sunny,morning,1,1,1,3,0
2675,17518,work,alone,sunny,morning,1,0,0,2,1
2676,13314,travel,friends,sunny,afternoon,1,1,0,15,0
2677,2596,travel,friends,sunny,evening,1,1,0,8,0
2678,7215,travel,alone,sunny,afternoon,1,1,0,0,0
2679,6855,travel,alone,sunny,evening,1,1,0,0,0
2680,1347,travel,alone,sunny,night,1,1,1,0,0
2681,4314,travel,alone,sunny,night,1,0,0,0,1
2682,18631,travel,alone,sunny,night,1,0,0,0,1
2683,19039,work,alone,sunny,morning,1,1,1,0,0
2684,13604,work,alone,sunny,morning,1,1,1,10,0
2685,8200,work,alone,sunny,morning,1,0,0,0,1
2686,10837,travel,alone,sunny,morning,1,0,0,0,0
2687,6722,travel,friends,sunny,morning,1,1,0,0,0
2688,4384,travel,friends,sunny,evening,1,1,0,0,0
2689,10470,travel,friends,sunny,afternoon,1,0,0,0,0
2690,18384,travel,alone,sunny,afternoon,1,1,0,0,0
2691,18049,travel,alone,sunny,afternoon,1,0,0,13,1
2692,7519,travel,alone,sunny,evening,1,0,0,0,0
2693,6758,travel,alone,sunny,night,1,1,1,0,0
2694,17942,travel,alone,sunny,afternoon,1,1,1,0,0
2695,2721,travel,alone,sunny,evening,1,0,0,0,1
2696,6698,travel,alone,sunny,night,1,1,0,0,1
2697,3008,work,alone,sunny,morning,1,1,0,0,1
2698,6943,work,alone,sunny,morning,1,1,0,0,0
2699,17049,work,alone,sunny,morning,1,1,1,0,0
2700,5064,work,alone,sunny,morning,1,1,1,0,0
2701,17643,work,alone,sunny,morning,1,0,0,18,1
2702,8446,work,alone,sunny,morning,1,1,0,16,0
2703,4203,travel,friends,sunny,evening,1,1,0,0,0
2704,15548,travel,friends,sunny,afternoon,1,0,0,1,0
2705,10297,travel,alone,sunny,night,1,1,1,0,0
2706,2525,travel,alone,sunny,evening,1,0,0,1,1
2707,3886,work,alone,sunny,morning,1,1,0,0,1
2708,5504,work,alone,sunny,morning,1,1,1,0,0
2709,9630,work,alone,sunny,morning,1,1,1,0,0
2710,15534,work,alone,sunny,morning,1,0,0,0,1
2711,6236,work,alone,sunny,morning,1,1,0,0,0
2712,12581,travel,friends,sunny,morning,1,1,0,18,0
2713,12927,travel,friends,sunny,morning,1,1,0,29,0
2714,18969,travel,family,sunny,afternoon,1,0,0,0,0
2715,6594,travel,alone,sunny,evening,1,0,0,25,1
2716,5513,work,alone,sunny,morning,1,1,1,0,0
2717,17078,work,alone,sunny,morning,1,0,0,0,1
2718,5052,travel,alone,sunny,morning,1,0,0,37,0
2719,9994,travel,friends,sunny,morning,1,1,0,31,0
2720,5047,travel,friends,sunny,afternoon,1,1,0,29,0
2721,5352,travel,friends,sunny,afternoon,1,1,0,33,0
2722,17057,travel,friends,sunny,afternoon,1,0,0,0,0
2723,2538,travel,alone,sunny,morning,1,1,0,0,0
2724,8296,travel,family,sunny,morning,1,0,0,0,0
2725,17820,travel,family,sunny,morning,1,0,0,0,0
2726,1855,travel,family,sunny,morning,1,1,0,0,0
2727,8188,travel,family,sunny,afternoon,1,0,0,35,0
2728,19987,travel,family,sunny,afternoon,1,0,0,0,0
2729,7349,travel,family,sunny,afternoon,1,1,0,0,0
2730,7437,travel,family,sunny,morning,1,1,0,1,0
2731,19847,travel,family,sunny,morning,1,1,0,0,0
2732,3771,travel,family,sunny,morning,1,1,0,42,0
2733,1726,travel,family,sunny,afternoon,1,0,0,0,0
2734,14922,travel,family,sunny,morning,1,1,0,0,0
2735,12836,travel,family,sunny,afternoon,1,1,0,0,0
2736,6176,travel,alone,sunny,evening,1,1,0,42,0
2737,7426,travel,alone,sunny,afternoon,1,0,0,0,1
2738,18676,travel,alone,sunny,evening,1,0,0,34,0
2739,15321,travel,alone,sunny,night,1,1,1,0,0
2740,2236,travel,alone,sunny,evening,1,0,0,39,1
2741,6564,travel,alone,sunny,afternoon,1,1,1,0,0
2742,12119,travel,alone,sunny,night,1,0,0,0,1
2743,11595,travel,alone,sunny,evening,1,0,0,0,1
2744,9293,travel,alone,sunny,evening,1,1,0,0,1
2745,8068,work,alone,sunny,morning,1,0,0,0,1
2746,4617,work,alone,sunny,morning,1,1,0,41,1
2747,16462,work,alone,sunny,morning,1,1,0,26,0
2748,2559,work,alone,sunny,morning,1,1,1,0,0
2749,2033,work,alone,sunny,morning,1,1,1,0,0
2750,16888,work,alone,sunny,morning,1,0,0,25,1
2751,17287,work,alone,sunny,morning,1,1,0,42,0
2752,16273,travel,friends,sunny,morning,1,1,0,0,0
2753,13484,travel,friends,sunny,afternoon,1,1,0,0,0
2754,9576,travel,friends,sunny,afternoon,1,1,0,0,0
2755,2134,travel,friends,sunny,afternoon,1,0,0,0,0
2756,15311,travel,family,sunny,morning,1,0,0,0,0
