,id,gender,age,education,profession,income,marital_status,continent,fb_freq,yt_freq,insta_freq,use_less_than_2GB,use_2GB_to_4GB,num_child
3387,17237,female,29,grad,employed,middle,single,europe,2,14,15,17,23,   0
3388,14274,other,33,undergrad,unemployed,lower,single,asia,0,0,2,1,1, 0
3389,12019,male,34,undergrad,unemployed,lower,single,america,0,0,2,1,1, 0
3390,14265,other,35,undergrad,unemployed,lower,single,america,0,0,3,3,1,   0
3391,4476,male,35,undergrad,unemployed,lower,single,europe,0,0,1,3,2,   0
3392,18263,male,34,undergrad,unemployed,lower,single,america,0,0,3,3,3, 0
3393,18837,male,35,undergrad,unemployed,lower,single,europe,0,0,1,2,3,0
3394,18114,other,31,undergrad,unemployed,lower,single,america,0,0,2,2,1,    0
3395,6289,other,34,undergrad,unemployed,lower,single,europe,0,0,2,3,1,0
3396,19764,other,31,undergrad,unemployed,lower,single,oceania,0,0,3,1,1,  0
3397,6952,male,31,undergrad,unemployed,lower,single,asia,0,0,2,2,1,  0
3398,15621,male,31,undergrad,unemployed,lower,single,europe,0,0,1,3,2,  0
3399,19758,male,34,undergrad,unemployed,lower,single,asia,0,0,3,2,1,  0
3400,5035,other,26,grad,employed,extreme upper,married,america,1,18,8,10,1,   1
3401,15147,male,26,grad,employed,extreme upper,married,america,3,20,5,15,2,  1
3402,14297,male,27,grad,employed,extreme upper,married,america,3,11,4,18,2, 1
3403,7510,male,30,grad,employed,extreme upper,married,europe,3,16,5,15,1, 1
3404,10700,male,29,grad,employed,extreme upper,married,america,3,20,5,16,2,   1
3405,8426,male,28,grad,employed,extreme upper,married,asia,1,17,5,21,3,    3
3406,17466,male,30,grad,employed,extreme upper,married,europe,3,18,7,22,2, 1
3407,9005,male,29,grad,employed,extreme upper,married,asia,3,20,4,12,3,4
3408,17308,male,27,grad,employed,upper,married,america,3,20,5,18,3,  4
3409,3667,male,26,grad,employed,upper-middle,married,oceania,3,16,4,13,1,2
3410,14462,male,29,grad,employed,upper-middle,married,america,3,12,7,21,3,    4
3411,12918,male,26,grad,employed,extreme upper,married,asia,1,15,8,11,2,  2
3412,11172,male,27,grad,employed,upper,married,america,3,22,4,9,1,4
3413,3222,male,28,grad,employed,extreme upper,married,europe,2,12,7,21,1, 1
3414,8369,male,28,grad,employed,extreme upper,married,europe,2,18,6,10,1, 1
3415,5212,male,29,grad,employed,upper-middle,married,europe,2,11,7,13,2,1
3416,19503,male,27,grad,employed,extreme upper,married,asia,1,10,5,13,1,  1
3417,15246,male,29,grad,employed,extreme upper,married,europe,1,17,5,22,2,    1
3418,4805,male,26,grad,employed,upper,married,oceania,3,15,4,21,1,    3
3419,3911,other,30,grad,employed,extreme upper,married,europe,3,23,5,20,2,   2
3420,11136,other,30,grad,employed,extreme upper,married,america,2,20,4,16,3,   1
3421,14917,male,27,grad,employed,extreme upper,married,america,2,11,8,11,2,    1
3422,19500,female,27,unknown,employed,lower-middle,single,america,1,0,2,1,3, 1
3423,9818,female,28,unknown,employed,lower-middle,single,america,2,0,1,3,1,  1
3424,11267,female,26,unknown,employed,lower-middle,single,europe,1,0,3,3,3,  2
3425,18084,female,29,unknown,employed,lower-middle,single,europe,3,0,2,2,3,    4
3426,10908,female,27,unknown,employed,lower-middle,single,america,1,0,2,3,2,   1
3427,6069,female,29,unknown,employed,lower-middle,single,asia,2,0,3,2,1,   2
3428,2590,female,28,unknown,employed,lower-middle,single,asia,3,0,3,2,1,1
3429,13458,female,27,unknown,employed,lower-middle,single,europe,1,0,3,3,3,    1
3430,2255,female,28,unknown,employed,lower-middle,single,america,2,0,3,2,2,3
3431,2339,female,26,unknown,employed,lower-middle,single,america,3,0,1,2,1,    1
3432,13428,female,26,unknown,employed,lower-middle,single,oceania,2,0,1,1,2,   1
3433,13753,female,26,unknown,employed,lower-middle,single,europe,3,0,1,2,3,1
3434,1016,female,28,unknown,employed,lower-middle,single,asia,1,0,2,2,1,2
3435,8111,male,26,undergrad,unemployed,lower,single,america,0,1,3,1,1, 0
3436,4769,male,29,undergrad,unemployed,lower,single,europe,0,0,2,0,1,    0
3437,18956,male,29,undergrad,unemployed,lower,single,europe,0,0,2,0,1,  0
3438,9223,male,26,undergrad,unemployed,lower,single,oceania,1,0,2,0,0,    0
3439,4126,male,27,undergrad,unemployed,lower,single,asia,0,1,2,1,0,0
3440,17520,male,27,undergrad,unemployed,lower,single,america,1,0,3,1,1,0
3441,19590,male,26,undergrad,unemployed,lower,single,europe,0,1,1,1,0, 0
3442,10067,male,28,undergrad,unemployed,lower,single,oceania,1,0,2,1,0, 0
3443,13266,male,27,undergrad,unemployed,lower,single,europe,0,0,3,1,0,0
3444,4745,male,26,undergrad,unemployed,lower,single,america,1,0,2,1,1,  0
3445,11680,male,29,undergrad,unemployed,lower,single,europe,1,0,1,0,1,   0
3446,8650,male,27,undergrad,unemployed,lower,single,europe,1,0,3,0,0,0
3447,3664,male,27,undergrad,unemployed,lower,single,europe,0,0,1,0,1,0
3448,10943,male,26,undergrad,unemployed,lower,single,europe,0,0,1,1,1, 0
3449,5214,male,28,undergrad,unemployed,lower,single,europe,1,1,3,1,1, 0
3450,4924,male,26,undergrad,unemployed,lower,single,europe,1,1,1,1,1,    0
3451,15035,male,30,undergrad,unemployed,lower,single,europe,1,0,1,1,1,0
3452,7750,male,27,undergrad,unemployed,lower,single,europe,0,0,3,1,1,0
3453,8003,male,27,undergrad,unemployed,lower,single,asia,0,1,3,0,0,   0
3454,8023,male,42,grad,employed,middle,single,europe,0,0,5,2,0,    2
3455,5579,male,42,grad,employed,middle,single,america,0,0,8,3,0,  4
3456,18135,male,42,grad,employed,middle,single,oceania,0,0,7,2,0,3
3457,17675,male,44,grad,employed,middle,single,europe,0,0,6,2,0,    1
3458,9972,male,45,grad,employed,middle,single,america,0,0,6,1,0,   1
3459,19765,male,43,grad,employed,middle,single,america,0,0,7,2,0,   1
3460,16520,male,41,grad,employed,middle,single,europe,0,0,7,1,0,    1
3461,17008,male,42,grad,employed,middle,single,europe,0,0,5,2,0, 1
3462,18698,male,43,grad,employed,middle,single,asia,0,0,4,2,0,   1
3463,8815,male,40,grad,retired,lower-middle,single,europe,1,5,5,3,2,1
3464,14935,other,39,grad,retired,lower-middle,single,asia,2,5,7,1,1,    1
3465,3339,male,38,grad,retired,lower-middle,single,america,1,8,4,3,2,    1
3466,1286,male,40,grad,retired,lower-middle,single,europe,3,6,5,3,1,   1
3467,9804,male,36,grad,retired,lower-middle,single,asia,2,4,6,3,3,    4
3468,9704,other,38,grad,retired,lower-middle,single,europe,2,7,8,2,1, 1
3469,13432,male,37,grad,retired,lower-middle,single,europe,3,7,4,2,3,  1
3470,16568,male,37,grad,retired,lower-middle,single,oceania,3,7,6,1,2,   1
3471,11531,other,39,grad,retired,lower-middle,single,europe,3,8,8,2,1,  1
3472,8049,male,37,grad,retired,lower-middle,single,europe,1,7,5,3,2,2
3473,3450,male,36,grad,retired,lower-middle,single,asia,3,6,8,2,2, 1
3474,17060,male,40,grad,retired,lower-middle,single,asia,2,5,5,2,2,    3
3475,12954,male,37,grad,retired,lower-middle,single,america,3,7,5,3,3,2
3476,15594,male,37,grad,retired,lower-middle,single,europe,1,8,7,1,1,  4
3477,5200,other,38,grad,retired,lower-middle,single,oceania,1,6,6,2,2,1
3478,11311,male,39,grad,retired,lower-middle,single,europe,2,7,5,3,1,   1
3479,7870,male,38,grad,retired,lower-middle,single,america,1,7,7,3,3,  1
3480,10771,male,20,unknown,student,lower,single,asia,3,5,2,21,7, 0
3481,14802,male,18,unknown,student,lower,single,america,2,5,2,12,5,  0
3482,2618,male,19,unknown,student,lower,single,america,3,5,3,16,4,   0
3483,6986,male,18,unknown,student,lower,single,europe,1,7,2,23,8,  0
3484,14755,male,18,unknown,student,lower,single,asia,1,4,3,16,8, 0
3485,19204,male,18,unknown,student,lower,single,europe,2,4,1,13,6,    0
3486,16725,male,18,unknown,student,lower,single,asia,2,6,1,19,7,    0
3487,3378,male,19,unknown,student,lower,single,america,3,5,3,22,8, 0
3488,18442,male,18,unknown,student,lower,single,asia,3,6,2,10,5,  0
3489,16341,male,18,unknown,student,lower,single,asia,1,4,1,22,7,0
3490,4628,male,19,unknown,student,lower,single,europe,2,4,2,9,8,   0
3491,5354,male,19,unknown,student,lower,single,asia,3,5,1,14,4,  0
3492,1826,male,18,unknown,student,lower,single,asia,3,7,3,11,7, 0
3493,1720,male,19,unknown,student,lower,single,europe,1,8,2,19,7,   0
3494,3697,male,19,unknown,student,lower,single,oceania,3,4,1,13,6,   0
3495,19831,male,20,unknown,student,lower,single,oceania,2,6,1,12,6, 0
3496,14170,other,63,postgrad,employed,lower-middle,single,europe,0,3,1,6,0, 1
3497,7092,female,57,postgrad,employed,lower-middle,single,europe,0,3,1,6,1,  1
3498,15425,female,55,postgrad,employed,lower,single,europe,0,1,1,5,1,    1
3499,1234,female,52,postgrad,employed,lower,single,america,0,1,1,7,1,  1
3500,12103,female,74,postgrad,employed,lower-middle,single,asia,0,3,0,7,0, 2
3501,8136,female,70,postgrad,employed,lower,single,asia,0,2,0,8,0,  1
3502,10325,female,61,postgrad,employed,lower,single,asia,0,2,1,8,1,  1
3503,15779,female,43,grad,employed,middle,married,america,4,3,6,11,0,   0
3504,4308,female,41,grad,employed,middle,married,europe,4,3,6,20,0,  0
3505,6487,female,44,grad,employed,middle,married,europe,6,3,5,18,0,   0
3506,6211,female,44,grad,employed,middle,married,america,6,2,7,21,0,  0
3507,13016,female,44,grad,employed,middle,married,europe,4,3,5,11,1,    0
3508,14500,female,45,grad,employed,middle,married,europe,5,2,5,15,1,    0
3509,5635,female,41,grad,employed,middle,married,europe,7,3,7,18,1, 0
3510,5935,female,45,grad,employed,middle,married,america,7,2,8,19,1,   0
3511,1830,male,37,undergrad,employed,upper-middle,married,america,0,10,1,1,0, 3
3512,17223,male,36,undergrad,employed,upper-middle,married,europe,0,9,1,1,0,    1
3513,14354,male,36,undergrad,employed,upper-middle,married,europe,0,20,1,0,0, 1
3514,9872,male,39,undergrad,employed,upper-middle,married,europe,0,19,0,0,0, 1
3515,12520,male,38,undergrad,employed,upper-middle,married,europe,0,14,0,1,0,    1
3516,2826,male,36,undergrad,employed,middle,married,america,0,11,0,1,0, 1
3517,3629,male,37,undergrad,employed,upper-middle,married,asia,0,22,1,0,0,  4
3518,18367,other,40,undergrad,employed,upper-middle,married,oceania,0,20,1,1,0,4
3519,5469,male,37,undergrad,employed,upper-middle,married,asia,0,11,1,1,0,3
3520,17175,male,37,undergrad,employed,upper-middle,married,europe,0,17,1,0,0, 1
3521,2176,male,36,grad,employed,middle,married,europe,0,0,0,2,3,   3
3522,8523,male,40,grad,employed,middle,married,america,0,0,1,3,3,  4
3523,17762,male,39,grad,employed,middle,married,america,0,0,0,3,1,  2
3524,10268,male,38,grad,employed,middle,married,oceania,0,0,0,1,1,1
3525,1119,male,37,grad,employed,middle,married,asia,0,0,1,2,2,  2
3526,14612,male,39,grad,employed,middle,married,america,0,0,0,1,1,2
3527,5168,male,38,grad,employed,middle,married,america,0,0,0,1,1,    2
3528,4550,male,37,grad,employed,middle,married,europe,0,0,1,3,2,2
3529,1207,male,39,grad,employed,middle,married,america,0,0,1,3,3,  1
3530,3188,male,30,grad,employed,extreme upper,single,europe,4,3,2,1,0, 0
3531,7173,male,30,grad,employed,extreme upper,single,europe,4,2,1,1,0, 0
3532,12811,male,29,grad,employed,extreme upper,single,america,5,3,2,1,0,0
3533,18901,male,28,grad,employed,extreme upper,single,europe,6,2,1,2,0, 0
3534,10686,male,28,grad,employed,extreme upper,single,asia,6,2,2,1,0,    0
3535,5434,other,27,grad,employed,upper-middle,single,europe,7,3,2,2,1,  0
3536,4502,male,30,grad,employed,extreme upper,single,america,6,2,3,3,1, 0
3537,6626,male,27,grad,employed,extreme upper,single,america,7,1,3,3,0,   0
3538,18200,male,26,grad,employed,extreme upper,single,america,4,2,2,1,1,    0
3539,3172,male,30,grad,employed,extreme upper,single,europe,8,1,3,2,0,   0
3540,8398,male,29,grad,employed,extreme upper,single,asia,8,3,2,2,1,   0
3541,14254,other,29,grad,employed,upper,single,america,4,1,2,1,1, 0
3542,2769,male,27,grad,employed,extreme upper,single,asia,7,1,3,1,1,    0
3543,19107,other,26,grad,employed,upper,single,america,8,1,3,3,0, 0
3544,8603,male,30,grad,employed,extreme upper,single,america,8,3,1,3,0,  0
3545,3550,male,27,unknown,employed,lower,single,asia,3,4,3,8,1,2
3546,12225,male,26,unknown,employed,lower,single,america,3,6,3,8,0,    1
3547,15358,male,26,unknown,employed,lower,single,asia,1,7,2,7,1,  3
3548,11999,male,27,unknown,employed,lower,single,europe,3,4,3,8,1,   1
3549,11365,male,28,unknown,employed,lower,single,europe,2,6,3,5,1,1
3550,10824,male,30,unknown,employed,lower,single,america,2,4,2,6,0,    3
3551,6331,male,26,unknown,employed,lower,single,asia,2,6,2,8,1,    1
3552,3916,other,26,unknown,employed,lower,single,europe,2,7,2,8,0,   1
3553,17578,male,30,unknown,employed,lower,single,europe,3,6,3,4,0,   2
3554,1355,other,29,unknown,employed,lower,single,europe,3,4,1,5,1,   1
3555,7796,male,27,unknown,employed,lower,single,europe,3,8,3,8,1,2
3556,14311,male,28,unknown,employed,lower,single,oceania,3,8,3,7,1,  3
3557,4799,other,28,unknown,employed,lower,single,asia,2,4,3,8,1,    2
3558,3440,male,23,grad,student,lower-middle,single,america,0,2,7,2,0,  0
3559,8240,other,23,grad,student,lower-middle,single,europe,1,1,7,1,1,    0
3560,7506,male,25,grad,student,lower-middle,single,oceania,1,2,4,2,0, 0
3561,12896,male,24,grad,student,lower-middle,single,asia,0,2,5,2,0,  0
3562,5296,other,21,grad,student,lower-middle,single,america,1,3,7,2,1,    0
3563,11345,male,23,grad,student,lower-middle,single,america,0,2,7,1,1,   0
3564,9301,male,25,grad,student,lower-middle,single,america,1,3,4,2,0,0
3565,12995,other,21,grad,student,lower-middle,single,asia,1,2,6,2,1,0
3566,3267,male,25,grad,student,lower-middle,single,america,0,1,8,3,1,   0
3567,16283,male,21,grad,student,lower-middle,single,oceania,1,2,6,2,0, 0
3568,9212,male,22,grad,student,lower-middle,single,europe,1,1,5,2,0,    0
3569,9694,male,25,grad,student,lower-middle,single,europe,0,1,5,1,1,    0
3570,6004,male,23,grad,student,lower-middle,single,europe,1,1,7,3,1,   0
3571,19216,male,23,grad,student,lower-middle,single,asia,0,1,8,2,0,   0
3572,5229,male,21,grad,student,lower-middle,single,america,0,2,7,1,1,   0
3573,15496,male,22,grad,student,lower-middle,single,america,1,1,8,2,0, 0
3574,2022,male,23,undergrad,unemployed,lower,single,america,6,12,1,3,0,    0
3575,18910,male,22,undergrad,unemployed,lower,single,america,7,11,1,3,0,0
3576,2719,male,23,undergrad,unemployed,lower,single,europe,5,17,0,2,0,   0
3577,10029,male,23,undergrad,unemployed,lower,single,europe,7,22,1,1,0,  0
3578,15422,male,23,undergrad,unemployed,lower,single,america,4,12,1,1,0,   0
3579,19160,other,25,undergrad,unemployed,lower,single,america,8,17,0,2,0,0
3580,6261,male,21,undergrad,unemployed,lower,single,america,6,9,1,2,0,0
3581,8016,male,24,undergrad,unemployed,lower,single,europe,4,19,1,3,0,    0
3582,11937,male,24,undergrad,unemployed,lower,single,asia,4,15,1,2,0,  0
3583,13651,male,22,undergrad,unemployed,lower,single,europe,5,21,0,3,0,   0
3584,15503,male,21,undergrad,unemployed,lower,single,europe,7,21,1,1,0,  0
3585,10928,male,23,undergrad,unemployed,lower,single,america,6,18,1,2,0,  0
3586,13773,female,34,undergrad,unemployed,lower-middle,married,asia,0,1,1,1,3,  2
3587,14353,female,31,undergrad,unemployed,lower-middle,married,europe,0,2,1,3,1,    2
3588,16836,other,31,undergrad,unemployed,lower-middle,married,europe,0,2,3,3,1,   1
3589,2301,female,31,undergrad,unemployed,lower-middle,married,america,0,3,2,1,1,4
3590,8268,female,33,undergrad,unemployed,lower-middle,married,asia,0,3,2,3,3,   4
3591,11046,female,34,undergrad,unemployed,lower-middle,married,america,0,1,1,2,1,1
3592,3557,female,35,undergrad,unemployed,lower-middle,married,europe,0,2,3,3,1,1
3593,4923,male,24,unknown,unemployed,middle,single,asia,1,8,1,0,0, 0
3594,17414,male,23,unknown,unemployed,middle,single,asia,1,4,1,1,0,   0
3595,7655,male,24,unknown,unemployed,middle,single,europe,2,8,1,0,0,   0
3596,19215,male,23,unknown,unemployed,middle,single,europe,2,5,1,1,0,  0
3597,15650,male,25,unknown,unemployed,middle,single,america,1,6,0,1,0, 0
3598,19449,male,22,unknown,unemployed,middle,single,america,1,6,1,0,0, 0
3599,13049,male,23,unknown,unemployed,middle,single,oceania,3,5,1,1,0,    0
3600,9659,other,23,unknown,unemployed,middle,single,asia,3,6,0,0,0,  0
3601,14944,male,24,unknown,unemployed,middle,single,america,2,8,0,0,0,  0
3602,9087,other,22,unknown,unemployed,middle,single,oceania,1,5,1,0,0,0
3603,10581,male,21,unknown,unemployed,middle,single,europe,1,5,1,1,0,  0
3604,5292,female,31,unknown,employed,extreme upper,married,asia,1,0,10,5,3,0
3605,6969,female,32,unknown,employed,extreme upper,married,europe,0,1,19,7,2, 0
3606,5692,female,35,unknown,employed,upper,married,asia,1,0,23,8,3,    0
3607,6813,female,32,unknown,employed,extreme upper,married,europe,0,1,21,5,3,   0
3608,4257,female,34,unknown,employed,extreme upper,married,europe,0,1,23,7,1,0
3609,1671,other,34,unknown,employed,upper,married,america,1,1,20,7,1,   0
3610,13175,female,32,unknown,employed,extreme upper,married,asia,0,0,19,8,3, 0
3611,10456,other,23,undergrad,unemployed,lower-middle,married,oceania,0,2,1,2,1,   1
3612,14791,female,25,undergrad,unemployed,lower-middle,married,america,0,3,3,2,0,1
3613,2257,female,25,undergrad,unemployed,middle,married,asia,0,3,2,3,1,   1
3614,13513,female,25,undergrad,unemployed,middle,married,europe,0,1,3,1,1,    1
3615,2505,other,22,undergrad,unemployed,lower-middle,married,america,0,3,2,3,0,    2
3616,5721,female,22,undergrad,unemployed,lower-middle,married,america,0,2,3,3,1,  2
3617,18884,female,21,undergrad,unemployed,lower-middle,married,america,0,1,3,1,0, 1
3618,14185,female,24,undergrad,unemployed,lower-middle,married,america,0,1,1,3,1,1
3619,8218,other,22,undergrad,unemployed,middle,married,europe,0,2,2,3,1, 2
3620,5193,female,25,undergrad,unemployed,lower-middle,married,europe,0,1,3,1,1,3
3621,6298,female,23,undergrad,unemployed,lower-middle,married,europe,0,3,1,2,0,  1
3622,5001,female,23,undergrad,unemployed,middle,married,europe,0,1,3,2,1,    1
3623,17919,female,21,undergrad,unemployed,lower-middle,married,america,0,3,3,3,0, 1
3624,15259,female,22,undergrad,unemployed,middle,married,america,0,2,2,3,1,    3
3625,4719,female,25,undergrad,unemployed,lower-middle,married,america,0,1,3,3,1, 4
3626,11169,male,29,unknown,unemployed,lower,single,europe,0,0,3,7,1, 0
3627,17771,male,30,unknown,unemployed,lower,single,america,0,1,1,6,0,   0
3628,2447,male,29,unknown,unemployed,lower,single,europe,0,0,1,4,1,    0
3629,4496,male,29,unknown,unemployed,lower,single,europe,0,1,2,6,0,   0
3630,12551,male,27,unknown,unemployed,lower,single,europe,0,0,3,8,0,0
3631,1302,other,27,unknown,unemployed,lower,single,asia,0,0,2,5,1, 0
3632,5073,male,30,grad,employed,lower-middle,married,oceania,0,1,1,2,0,1
3633,9432,male,30,grad,employed,lower-middle,married,europe,0,0,0,1,1,    1
3634,16122,male,27,grad,employed,lower-middle,married,europe,0,1,1,1,0,3
3635,11208,male,28,grad,employed,middle,married,america,0,1,1,1,0, 2
3636,13701,male,27,grad,employed,lower-middle,married,america,0,1,1,2,1, 1
3637,6656,male,29,grad,employed,lower-middle,married,america,0,1,0,1,0,  2
